candidate_id,stage1_score
cand_018076,58.00
cand_018099,58.00
cand_018132,58.00
cand_018167,58.00
cand_018266,58.00
cand_018276,58.00
cand_018315,58.00
cand_018317,58.00
cand_018353,58.00
cand_018434,58.00
cand_018572,58.00
cand_018668,58.00
cand_018677,58.00
cand_018679,58.00
cand_018729,58.00
cand_018793,58.00
cand_018857,58.00
cand_019087,58.00
cand_019177,58.00
cand_019284,58.00
cand_019301,58.00
cand_019309,58.00
cand_019564,58.00
cand_019585,58.00
cand_019628,58.00
cand_019648,58.00
cand_019663,58.00
cand_019666,58.00
cand_019755,58.00
cand_019841,58.00
cand_019963,58.00
cand_020108,58.00
cand_020267,58.00
cand_020310,58.00
cand_020392,58.00
cand_020409,58.00
cand_020422,58.00
cand_020511,58.00
cand_020553,58.00
cand_020631,58.00
cand_020659,58.00
cand_020690,58.00
cand_020767,58.00
cand_020843,58.00
cand_020934,58.00
cand_020958,58.00
cand_021109,58.00
cand_021119,58.00
cand_021141,58.00
cand_021152,58.00
cand_021268,58.00
cand_021299,58.00
cand_021446,58.00
cand_021502,58.00
cand_021557,58.00
cand_021611,58.00
cand_021783,58.00
cand_021842,58.00
cand_021864,58.00
cand_021890,58.00
cand_022051,58.00
cand_022068,58.00
cand_022072,58.00
cand_022228,58.00
cand_022288,58.00
cand_022311,58.00
cand_022334,58.00
cand_022384,58.00
cand_022453,58.00
cand_022498,58.00
cand_022532,58.00
cand_022566,58.00
cand_022582,58.00
cand_022609,58.00
cand_022659,58.00
cand_022677,58.00
cand_022701,58.00
cand_022842,58.00
cand_022876,58.00
cand_022972,58.00
cand_023011,58.00
cand_023107,58.00
cand_023115,58.00
cand_023121,58.00
cand_023142,58.00
cand_023178,58.00
cand_023455,58.00
cand_023536,58.00
cand_023546,58.00
cand_023580,58.00
cand_023611,58.00
cand_023818,58.00
cand_023827,58.00
cand_023858,58.00
cand_023893,58.00
cand_024178,58.00
cand_024219,58.00
cand_024311,58.00
cand_024347,58.00
cand_024378,58.00
cand_024635,58.00
cand_024639,58.00
cand_024814,58.00
cand_024838,58.00
cand_024851,58.00
cand_024899,58.00
cand_025199,58.00
cand_025226,58.00
cand_025389,58.00
cand_025421,58.00
cand_025512,58.00
cand_025573,58.00
cand_025609,58.00
cand_025647,58.00
cand_025747,58.00
cand_025756,58.00
cand_026051,58.00
cand_026087,58.00
cand_026136,58.00
cand_026192,58.00
cand_026196,58.00
cand_026323,58.00
cand_026408,58.00
cand_026457,58.00
cand_026580,58.00
cand_026583,58.00
cand_026603,58.00
cand_026604,58.00
cand_026638,58.00
cand_026749,58.00
cand_026790,58.00
cand_026922,58.00
cand_026946,58.00
cand_026999,58.00
cand_027104,58.00
cand_027142,58.00
cand_027145,58.00
cand_027216,58.00
cand_027329,58.00
cand_027332,58.00
cand_027436,58.00
cand_027515,58.00
cand_027591,58.00
cand_027596,58.00
cand_027633,58.00
cand_027692,58.00
cand_027716,58.00
cand_027740,58.00
cand_027823,58.00
cand_027853,58.00
cand_027884,58.00
cand_027976,58.00
cand_028030,58.00
cand_028041,58.00
cand_028107,58.00
cand_028110,58.00
cand_028151,58.00
cand_028180,58.00
cand_028185,58.00
cand_028200,58.00
cand_028251,58.00
cand_028261,58.00
cand_028401,58.00
cand_028426,58.00
cand_028474,58.00
cand_028582,58.00
cand_028653,58.00
cand_028698,58.00
cand_028700,58.00
cand_028707,58.00
cand_028716,58.00
cand_028770,58.00
cand_028842,58.00
cand_028869,58.00
cand_028927,58.00
cand_029054,58.00
cand_029186,58.00
cand_029248,58.00
cand_029255,58.00
cand_029330,58.00
cand_029384,58.00
cand_029394,58.00
cand_029536,58.00
cand_029647,58.00
cand_029802,58.00
cand_029814,58.00
cand_029879,58.00
cand_029906,58.00
cand_029943,58.00
cand_029970,58.00
cand_029997,58.00
cand_030272,58.00
cand_030370,58.00
cand_030411,58.00
cand_030468,58.00
cand_030769,58.00
cand_030781,58.00
cand_030785,58.00
cand_030834,58.00
cand_030849,58.00
cand_030887,58.00
cand_030906,58.00
cand_031017,58.00
cand_031058,58.00
cand_031333,58.00
cand_031338,58.00
cand_031529,58.00
cand_031534,58.00
cand_031613,58.00
cand_031686,58.00
cand_031721,58.00
cand_031741,58.00
cand_031818,58.00
cand_031842,58.00
cand_031862,58.00
cand_031890,58.00
cand_031966,58.00
cand_032016,58.00
cand_032027,58.00
cand_032103,58.00
cand_032120,58.00
cand_032276,58.00
cand_032345,58.00
cand_032375,58.00
cand_032454,58.00
cand_032456,58.00
cand_032487,58.00
cand_032523,58.00
cand_032531,58.00
cand_032621,58.00
cand_032705,58.00
cand_032770,58.00
cand_032788,58.00
cand_032806,58.00
cand_032841,58.00
cand_032966,58.00
cand_033009,58.00
cand_033087,58.00
cand_033164,58.00
cand_033305,58.00
cand_033342,58.00
cand_033358,58.00
cand_033368,58.00
cand_033615,58.00
cand_033632,58.00
cand_033749,58.00
cand_033807,58.00
cand_033875,58.00
cand_033992,58.00
cand_034019,58.00
cand_034047,58.00
cand_034141,58.00
cand_034199,58.00
cand_034268,58.00
cand_034417,58.00
cand_034536,58.00
cand_034697,58.00
cand_034721,58.00
cand_034732,58.00
cand_034823,58.00
cand_034838,58.00
cand_035010,58.00
cand_035041,58.00
cand_035062,58.00
cand_035127,58.00
cand_035174,58.00
cand_035380,58.00
cand_035442,58.00
cand_035564,58.00
cand_035647,58.00
cand_035679,58.00
cand_035778,58.00
cand_035825,58.00
cand_035883,58.00
cand_035889,58.00
cand_035915,58.00
cand_036032,58.00
cand_036098,58.00
cand_036133,58.00
cand_036259,58.00
cand_036273,58.00
cand_036299,58.00
cand_036302,58.00
cand_036378,58.00
cand_036424,58.00
cand_036459,58.00
cand_036488,58.00
cand_036500,58.00
cand_036644,58.00
cand_036763,58.00
cand_036814,58.00
cand_036933,58.00
cand_036958,58.00
cand_037006,58.00
cand_037069,58.00
cand_037128,58.00
cand_037177,58.00
cand_037205,58.00
cand_037287,58.00
cand_037345,58.00
cand_037460,58.00
cand_037463,58.00
cand_037473,58.00
cand_037518,58.00
cand_037659,58.00
cand_037762,58.00
cand_037774,58.00
cand_037837,58.00
cand_037982,58.00
cand_038058,58.00
cand_038061,58.00
cand_038065,58.00
cand_038171,58.00
cand_038229,58.00
cand_038297,58.00
cand_038432,58.00
cand_038613,58.00
cand_038721,58.00
cand_038734,58.00
cand_038759,58.00
cand_039022,58.00
cand_039156,58.00
cand_039165,58.00
cand_039260,58.00
cand_039335,58.00
cand_039393,58.00
cand_039441,58.00
cand_039489,58.00
cand_039508,58.00
cand_039660,58.00
cand_039837,58.00
cand_039842,58.00
cand_039951,58.00
cand_040032,58.00
cand_040173,58.00
cand_040177,58.00
cand_040246,58.00
cand_040419,58.00
cand_040443,58.00
cand_040478,58.00
cand_040535,58.00
cand_040541,58.00
cand_040709,58.00
cand_040754,58.00
cand_040793,58.00
cand_040796,58.00
cand_040881,58.00
cand_040894,58.00
cand_040961,58.00
cand_041232,58.00
cand_041304,58.00
cand_041398,58.00
cand_041454,58.00
cand_041492,58.00
cand_041519,58.00
cand_041594,58.00
cand_041715,58.00
cand_041906,58.00
cand_041970,58.00
cand_041986,58.00
cand_042085,58.00
cand_042147,58.00
cand_042284,58.00
cand_042290,58.00
cand_042348,58.00
cand_042552,58.00
cand_042578,58.00
cand_042877,58.00
cand_042935,58.00
cand_042960,58.00
cand_043082,58.00
cand_043084,58.00
cand_043141,58.00
cand_043179,58.00
cand_043202,58.00
cand_043246,58.00
cand_043265,58.00
cand_043404,58.00
cand_043526,58.00
cand_043613,58.00
cand_043648,58.00
cand_043920,58.00
cand_043927,58.00
cand_043966,58.00
cand_043970,58.00
cand_044000,58.00
cand_044089,58.00
cand_044110,58.00
cand_044158,58.00
cand_044294,58.00
cand_044488,58.00
cand_044500,58.00
cand_044534,58.00
cand_044567,58.00
cand_044615,58.00
cand_044759,58.00
cand_044768,58.00
cand_044795,58.00
cand_044843,58.00
cand_044854,58.00
cand_044884,58.00
cand_045270,58.00
cand_045299,58.00
cand_045431,58.00
cand_045451,58.00
cand_045656,58.00
cand_045716,58.00
cand_046011,58.00
cand_046051,58.00
cand_046073,58.00
cand_046143,58.00
cand_046168,58.00
cand_046170,58.00
cand_046206,58.00
cand_046333,58.00
cand_046367,58.00
cand_046412,58.00
cand_046491,58.00
cand_046557,58.00
cand_046606,58.00
cand_046621,58.00
cand_046641,58.00
cand_046745,58.00
cand_046833,58.00
cand_046917,58.00
cand_046935,58.00
cand_046937,58.00
cand_047019,58.00
cand_047063,58.00
cand_047132,58.00
cand_047151,58.00
cand_047206,58.00
cand_047275,58.00
cand_047284,58.00
cand_047634,58.00
cand_047902,58.00
cand_047904,58.00
cand_047912,58.00
cand_047996,58.00
cand_048032,58.00
cand_048085,58.00
cand_048108,58.00
cand_048132,58.00
cand_048153,58.00
cand_048187,58.00
cand_048295,58.00
cand_048297,58.00
cand_048410,58.00
cand_048526,58.00
cand_048563,58.00
cand_048620,58.00
cand_048623,58.00
cand_048725,58.00
cand_048726,58.00
cand_048771,58.00
cand_048778,58.00
cand_048807,58.00
cand_048873,58.00
cand_048876,58.00
cand_048961,58.00
cand_048991,58.00
cand_049063,58.00
cand_049144,58.00
cand_049194,58.00
cand_049204,58.00
cand_049360,58.00
cand_049485,58.00
cand_049606,58.00
cand_049770,58.00
cand_049787,58.00
cand_049893,58.00
cand_049987,58.00
cand_049988,58.00
cand_050015,58.00
cand_050055,58.00
cand_050260,58.00
cand_050457,58.00
cand_050599,58.00
cand_050615,58.00
cand_050644,58.00
cand_050649,58.00
cand_050657,58.00
cand_050702,58.00
cand_050748,58.00
cand_050773,58.00
cand_050831,58.00
cand_050855,58.00
cand_050981,58.00
cand_050997,58.00
cand_051003,58.00
cand_051045,58.00
cand_051145,58.00
cand_051194,58.00
cand_051313,58.00
cand_051349,58.00
cand_051409,58.00
cand_051435,58.00
cand_051458,58.00
cand_051525,58.00
cand_051528,58.00
cand_051648,58.00
cand_051671,58.00
cand_051713,58.00
cand_051729,58.00
cand_051750,58.00
cand_051869,58.00
cand_051893,58.00
cand_052076,58.00
cand_052150,58.00
cand_052184,58.00
cand_052187,58.00
cand_052216,58.00
cand_052275,58.00
cand_052286,58.00
cand_052351,58.00
cand_052433,58.00
cand_052452,58.00
cand_052521,58.00
cand_052528,58.00
cand_052549,58.00
cand_052722,58.00
cand_052753,58.00
cand_052759,58.00
cand_052801,58.00
cand_052921,58.00
cand_052979,58.00
cand_053080,58.00
cand_053090,58.00
cand_053136,58.00
cand_053225,58.00
cand_053257,58.00
cand_053269,58.00
cand_053309,58.00
cand_053327,58.00
cand_053481,58.00
cand_053513,58.00
cand_053709,58.00
cand_053724,58.00
cand_053850,58.00
cand_053877,58.00
cand_053886,58.00
cand_053935,58.00
cand_054025,58.00
cand_054086,58.00
cand_054178,58.00
cand_054327,58.00
cand_054334,58.00
cand_054523,58.00
cand_054574,58.00
cand_054658,58.00
cand_054688,58.00
cand_054710,58.00
cand_054893,58.00
cand_054962,58.00
cand_055037,58.00
cand_055069,58.00
cand_055112,58.00
cand_055198,58.00
cand_055243,58.00
cand_055269,58.00
cand_055328,58.00
cand_055476,58.00
cand_055510,58.00
cand_055535,58.00
cand_055667,58.00
cand_055706,58.00
cand_055748,58.00
cand_055780,58.00
cand_055799,58.00
cand_055847,58.00
cand_055920,58.00
cand_056078,58.00
cand_056262,58.00
cand_056342,58.00
cand_056376,58.00
cand_056378,58.00
cand_056419,58.00
cand_056501,58.00
cand_056538,58.00
cand_056592,58.00
cand_056681,58.00
cand_056741,58.00
cand_056772,58.00
cand_056792,58.00
cand_056797,58.00
cand_056842,58.00
cand_056968,58.00
cand_057167,58.00
cand_057281,58.00
cand_057359,58.00
cand_057493,58.00
cand_057602,58.00
cand_057682,58.00
cand_057762,58.00
cand_057767,58.00
cand_057814,58.00
cand_057853,58.00
cand_057881,58.00
cand_057892,58.00
cand_058037,58.00
cand_058136,58.00
cand_058270,58.00
cand_058273,58.00
cand_058465,58.00
cand_058518,58.00
cand_058539,58.00
cand_058639,58.00
cand_058642,58.00
cand_058670,58.00
cand_058717,58.00
cand_058988,58.00
cand_059047,58.00
cand_059260,58.00
cand_059262,58.00
cand_059329,58.00
cand_059393,58.00
cand_059475,58.00
cand_059498,58.00
cand_059499,58.00
cand_059592,58.00
cand_059648,58.00
cand_059668,58.00
cand_059740,58.00
cand_059963,58.00
cand_059990,58.00
cand_060022,58.00
cand_060040,58.00
cand_060084,58.00
cand_060146,58.00
cand_060170,58.00
cand_060271,58.00
cand_060282,58.00
cand_060376,58.00
cand_060683,58.00
cand_060684,58.00
cand_060714,58.00
cand_060793,58.00
cand_060847,58.00
cand_060852,58.00
cand_061020,58.00
cand_061044,58.00
cand_061202,58.00
cand_061289,58.00
cand_061312,58.00
cand_061379,58.00
cand_061402,58.00
cand_061408,58.00
cand_061524,58.00
cand_061600,58.00
cand_061647,58.00
cand_061715,58.00
cand_061846,58.00
cand_062096,58.00
cand_062113,58.00
cand_062200,58.00
cand_062201,58.00
cand_062247,58.00
cand_062283,58.00
cand_062392,58.00
cand_062565,58.00
cand_062568,58.00
cand_062588,58.00
cand_062661,58.00
cand_062735,58.00
cand_062803,58.00
cand_062900,58.00
cand_062933,58.00
cand_062961,58.00
cand_062982,58.00
cand_062987,58.00
cand_063065,58.00
cand_063153,58.00
cand_063221,58.00
cand_063320,58.00
cand_063469,58.00
cand_063658,58.00
cand_063751,58.00
cand_063755,58.00
cand_063916,58.00
cand_063975,58.00
cand_064026,58.00
cand_064065,58.00
cand_064076,58.00
cand_064197,58.00
cand_064270,58.00
cand_064348,58.00
cand_064402,58.00
cand_064485,58.00
cand_064518,58.00
cand_064527,58.00
cand_064608,58.00
cand_064740,58.00
cand_064743,58.00
cand_064843,58.00
cand_064868,58.00
cand_064898,58.00
cand_064940,58.00
cand_064946,58.00
cand_065004,58.00
cand_065025,58.00
cand_065027,58.00
cand_065041,58.00
cand_065183,58.00
cand_065298,58.00
cand_065306,58.00
cand_065371,58.00
cand_065458,58.00
cand_065572,58.00
cand_065583,58.00
cand_065629,58.00
cand_065679,58.00
cand_065769,58.00
cand_065846,58.00
cand_065867,58.00
cand_065894,58.00
cand_065962,58.00
cand_066048,58.00
cand_066083,58.00
cand_066212,58.00
cand_066218,58.00
cand_066226,58.00
cand_066317,58.00
cand_066563,58.00
cand_066661,58.00
cand_066668,58.00
cand_066753,58.00
cand_066806,58.00
cand_067014,58.00
cand_067068,58.00
cand_067119,58.00
cand_067137,58.00
cand_067143,58.00
cand_067198,58.00
cand_067276,58.00
cand_067298,58.00
cand_067304,58.00
cand_067377,58.00
cand_067395,58.00
cand_067411,58.00
cand_067422,58.00
cand_067456,58.00
cand_067535,58.00
cand_067568,58.00
cand_067647,58.00
cand_067697,58.00
cand_067767,58.00
cand_067771,58.00
cand_067811,58.00
cand_067975,58.00
cand_068002,58.00
cand_068053,58.00
cand_068063,58.00
cand_068176,58.00
cand_068191,58.00
cand_068288,58.00
cand_068293,58.00
cand_068389,58.00
cand_068409,58.00
cand_068583,58.00
cand_068651,58.00
cand_068692,58.00
cand_068759,58.00
cand_068840,58.00
cand_068856,58.00
cand_068873,58.00
cand_068874,58.00
cand_068914,58.00
cand_069109,58.00
cand_069110,58.00
cand_069147,58.00
cand_069199,58.00
cand_069311,58.00
cand_069316,58.00
cand_069345,58.00
cand_069353,58.00
cand_069379,58.00
cand_069409,58.00
cand_069702,58.00
cand_069717,58.00
cand_069780,58.00
cand_069821,58.00
cand_069828,58.00
cand_070016,58.00
cand_070060,58.00
cand_070174,58.00
cand_070215,58.00
cand_070237,58.00
cand_070260,58.00
cand_070346,58.00
cand_070351,58.00
cand_070546,58.00
cand_070585,58.00
cand_070612,58.00
cand_070685,58.00
cand_070961,58.00
cand_071197,58.00
cand_071205,58.00
cand_071260,58.00
cand_071278,58.00
cand_071316,58.00
cand_071391,58.00
cand_071422,58.00
cand_071527,58.00
cand_071630,58.00
cand_071665,58.00
cand_071911,58.00
cand_071981,58.00
cand_072005,58.00
cand_072131,58.00
cand_072167,58.00
cand_072183,58.00
cand_072229,58.00
cand_072247,58.00
cand_072449,58.00
cand_072471,58.00
cand_072534,58.00
cand_072566,58.00
cand_072689,58.00
cand_072704,58.00
cand_072715,58.00
cand_072746,58.00
cand_072839,58.00
cand_072845,58.00
cand_072866,58.00
cand_073094,58.00
cand_073238,58.00
cand_073303,58.00
cand_073317,58.00
cand_073341,58.00
cand_073376,58.00
cand_073476,58.00
cand_073577,58.00
cand_073585,58.00
cand_073600,58.00
cand_073603,58.00
cand_073624,58.00
cand_073729,58.00
cand_073733,58.00
cand_073765,58.00
cand_073828,58.00
cand_073860,58.00
cand_073924,58.00
cand_074202,58.00
cand_074399,58.00
cand_074421,58.00
cand_074431,58.00
cand_074455,58.00
cand_074471,58.00
cand_074547,58.00
cand_074644,58.00
cand_074762,58.00
cand_074832,58.00
cand_074880,58.00
cand_074918,58.00
cand_074975,58.00
cand_075059,58.00
cand_075087,58.00
cand_075127,58.00
cand_075207,58.00
cand_075254,58.00
cand_075433,58.00
cand_075588,58.00
cand_075705,58.00
cand_075769,58.00
cand_075794,58.00
cand_075859,58.00
cand_075926,58.00
cand_075930,58.00
cand_076000,58.00
cand_076011,58.00
cand_076093,58.00
cand_076273,58.00
cand_076354,58.00
cand_076368,58.00
cand_076419,58.00
cand_076622,58.00
cand_076632,58.00
cand_076707,58.00
cand_076783,58.00
cand_077119,58.00
cand_077152,58.00
cand_077170,58.00
cand_077206,58.00
cand_077222,58.00
cand_077258,58.00
cand_077436,58.00
cand_077507,58.00
cand_077648,58.00
cand_077935,58.00
cand_078030,58.00
cand_078075,58.00
cand_078109,58.00
cand_078119,58.00
cand_078260,58.00
cand_078274,58.00
cand_078520,58.00
cand_078602,58.00
cand_078612,58.00
cand_078686,58.00
cand_078704,58.00
cand_078834,58.00
cand_078853,58.00
cand_078906,58.00
cand_078939,58.00
cand_078944,58.00
cand_078954,58.00
cand_079073,58.00
cand_079135,58.00
cand_079497,58.00
cand_079529,58.00
cand_079550,58.00
cand_079667,58.00
cand_079711,58.00
cand_079723,58.00
cand_079818,58.00
cand_079944,58.00
cand_079951,58.00
cand_080028,58.00
cand_080064,58.00
cand_080126,58.00
cand_080160,58.00
cand_080180,58.00
cand_080201,58.00
cand_080224,58.00
cand_080267,58.00
cand_080330,58.00
cand_080401,58.00
cand_080464,58.00
cand_080467,58.00
cand_080522,58.00
cand_080547,58.00
cand_080646,58.00
cand_080730,58.00
cand_080756,58.00
cand_080774,58.00
cand_080790,58.00
cand_080924,58.00
cand_080936,58.00
cand_080942,58.00
cand_081078,58.00
cand_081131,58.00
cand_081702,58.00
cand_081745,58.00
cand_081921,58.00
cand_081951,58.00
cand_082120,58.00
cand_082192,58.00
cand_082233,58.00
cand_082499,58.00
cand_082517,58.00
cand_082554,58.00
cand_082564,58.00
cand_082568,58.00
cand_082657,58.00
cand_082789,58.00
cand_082850,58.00
cand_082981,58.00
cand_082989,58.00
cand_083017,58.00
cand_083139,58.00
cand_083224,58.00
cand_083245,58.00
cand_083248,58.00
cand_083307,58.00
cand_083463,58.00
cand_083505,58.00
cand_083530,58.00
cand_083616,58.00
cand_083815,58.00
cand_083844,58.00
cand_083898,58.00
cand_083917,58.00
cand_083919,58.00
cand_083957,58.00
cand_084078,58.00
cand_084096,58.00
cand_084105,58.00
cand_084254,58.00
cand_084283,58.00
cand_084312,58.00
cand_084334,58.00
cand_084343,58.00
cand_084437,58.00
cand_084448,58.00
cand_084487,58.00
cand_084492,58.00
cand_084509,58.00
cand_084614,58.00
cand_084678,58.00
cand_084701,58.00
cand_084714,58.00
cand_084734,58.00
cand_084751,58.00
cand_084752,58.00
cand_084783,58.00
cand_084869,58.00
cand_084943,58.00
cand_084952,58.00
cand_085017,58.00
cand_085078,58.00
cand_085090,58.00
cand_085094,58.00
cand_085147,58.00
cand_085155,58.00
cand_085190,58.00
cand_085232,58.00
cand_085409,58.00
cand_085448,58.00
cand_085477,58.00
cand_085546,58.00
cand_085568,58.00
cand_085808,58.00
cand_085836,58.00
cand_085859,58.00
cand_085941,58.00
cand_085945,58.00
cand_086013,58.00
cand_086082,58.00
cand_086196,58.00
cand_086306,58.00
cand_086486,58.00
cand_086504,58.00
cand_086689,58.00
cand_086749,58.00
cand_086782,58.00
cand_086856,58.00
cand_086878,58.00
cand_086947,58.00
cand_087027,58.00
cand_087104,58.00
cand_087233,58.00
cand_087243,58.00
cand_087400,58.00
cand_087434,58.00
cand_087526,58.00
cand_087566,58.00
cand_087617,58.00
cand_087620,58.00
cand_087740,58.00
cand_087872,58.00
cand_087876,58.00
cand_087904,58.00
cand_088008,58.00
cand_088023,58.00
cand_088115,58.00
cand_088170,58.00
cand_088255,58.00
cand_088270,58.00
cand_088363,58.00
cand_088514,58.00
cand_088597,58.00
cand_088624,58.00
cand_088633,58.00
cand_088725,58.00
cand_088794,58.00
cand_088840,58.00
cand_088881,58.00
cand_088898,58.00
cand_089026,58.00
cand_089039,58.00
cand_089131,58.00
cand_089166,58.00
cand_089193,58.00
cand_089254,58.00
cand_089310,58.00
cand_089324,58.00
cand_089370,58.00
cand_089437,58.00
cand_089753,58.00
cand_090061,58.00
cand_090115,58.00
cand_090133,58.00
cand_090378,58.00
cand_090407,58.00
cand_090519,58.00
cand_090547,58.00
cand_090570,58.00
cand_090774,58.00
cand_090813,58.00
cand_090834,58.00
cand_090962,58.00
cand_091034,58.00
cand_091155,58.00
cand_091216,58.00
cand_091266,58.00
cand_091271,58.00
cand_091336,58.00
cand_091367,58.00
cand_091383,58.00
cand_091420,58.00
cand_091506,58.00
cand_091589,58.00
cand_091591,58.00
cand_091639,58.00
cand_091640,58.00
cand_091827,58.00
cand_091910,58.00
cand_091953,58.00
cand_091969,58.00
cand_092183,58.00
cand_092236,58.00
cand_092244,58.00
cand_092330,58.00
cand_092355,58.00
cand_092366,58.00
cand_092469,58.00
cand_092484,58.00
cand_092516,58.00
cand_092529,58.00
cand_092628,58.00
cand_092950,58.00
cand_092962,58.00
cand_092971,58.00
cand_093004,58.00
cand_093022,58.00
cand_093029,58.00
cand_093103,58.00
cand_093115,58.00
cand_093131,58.00
cand_093145,58.00
cand_093301,58.00
cand_093469,58.00
cand_093575,58.00
cand_093621,58.00
cand_093654,58.00
cand_093656,58.00
cand_093999,58.00
cand_094037,58.00
cand_094179,58.00
cand_094269,58.00
cand_094287,58.00
cand_094305,58.00
cand_094437,58.00
cand_094484,58.00
cand_094497,58.00
cand_094604,58.00
cand_094623,58.00
cand_094625,58.00
cand_094627,58.00
cand_094711,58.00
cand_094760,58.00
cand_094774,58.00
cand_094789,58.00
cand_094945,58.00
cand_095060,58.00
cand_095067,58.00
cand_095307,58.00
cand_095481,58.00
cand_095522,58.00
cand_095525,58.00
cand_095656,58.00
cand_095688,58.00
cand_095730,58.00
cand_095749,58.00
cand_095864,58.00
cand_095869,58.00
cand_095926,58.00
cand_096045,58.00
cand_096151,58.00
cand_096212,58.00
cand_096262,58.00
cand_096388,58.00
cand_096498,58.00
cand_096528,58.00
cand_096574,58.00
cand_096578,58.00
cand_096600,58.00
cand_096626,58.00
cand_096706,58.00
cand_096795,58.00
cand_096817,58.00
cand_096858,58.00
cand_096874,58.00
cand_096885,58.00
cand_096916,58.00
cand_096992,58.00
cand_097098,58.00
cand_097222,58.00
cand_097292,58.00
cand_097313,58.00
cand_097347,58.00
cand_097566,58.00
cand_097712,58.00
cand_097781,58.00
cand_097792,58.00
cand_097811,58.00
cand_097816,58.00
cand_097900,58.00
cand_097952,58.00
cand_097964,58.00
cand_098012,58.00
cand_098127,58.00
cand_098134,58.00
cand_098160,58.00
cand_098230,58.00
cand_098341,58.00
cand_098348,58.00
cand_098368,58.00
cand_098372,58.00
cand_098396,58.00
cand_098404,58.00
cand_098491,58.00
cand_098658,58.00
cand_098707,58.00
cand_098723,58.00
cand_098724,58.00
cand_098813,58.00
cand_099020,58.00
cand_099147,58.00
cand_099165,58.00
cand_099231,58.00
cand_099380,58.00
cand_099419,58.00
cand_099471,58.00
cand_099635,58.00
cand_099640,58.00
cand_099673,58.00
cand_099791,58.00
cand_099844,58.00
cand_000013,57.00
cand_000132,57.00
cand_000257,57.00
cand_000265,57.00
cand_000434,57.00
cand_000511,57.00
cand_000586,57.00
cand_000607,57.00
cand_000636,57.00
cand_000643,57.00
cand_000734,57.00
cand_000790,57.00
cand_000861,57.00
cand_000864,57.00
cand_001030,57.00
cand_001146,57.00
cand_001297,57.00
cand_001309,57.00
cand_001601,57.00
cand_001614,57.00
cand_001673,57.00
cand_001758,57.00
cand_001862,57.00
cand_001893,57.00
cand_001936,57.00
cand_001957,57.00
cand_002014,57.00
cand_002025,57.00
cand_002030,57.00
cand_002070,57.00
cand_002281,57.00
cand_002418,57.00
cand_002471,57.00
cand_002510,57.00
cand_002603,57.00
cand_002677,57.00
cand_002905,57.00
cand_002989,57.00
cand_003015,57.00
cand_003109,57.00
cand_003201,57.00
cand_003313,57.00
cand_003339,57.00
cand_003408,57.00
cand_003515,57.00
cand_003544,57.00
cand_003592,57.00
cand_003606,57.00
cand_003757,57.00
cand_003859,57.00
cand_003904,57.00
cand_003964,57.00
cand_004005,57.00
cand_004280,57.00
cand_004362,57.00
cand_004407,57.00
cand_004514,57.00
cand_004544,57.00
cand_004596,57.00
cand_004710,57.00
cand_004759,57.00
cand_004832,57.00
cand_004848,57.00
cand_004865,57.00
cand_004881,57.00
cand_004887,57.00
cand_004985,57.00
cand_004997,57.00
cand_005044,57.00
cand_005135,57.00
cand_005388,57.00
cand_005499,57.00
cand_005551,57.00
cand_005560,57.00
cand_005571,57.00
cand_005586,57.00
cand_005759,57.00
cand_005859,57.00
cand_005893,57.00
cand_005949,57.00
cand_005989,57.00
cand_006008,57.00
cand_006142,57.00
cand_006197,57.00
cand_006233,57.00
cand_006268,57.00
cand_006479,57.00
cand_006499,57.00
cand_006608,57.00
cand_006652,57.00
cand_006736,57.00
cand_006770,57.00
cand_006850,57.00
cand_006995,57.00
cand_007070,57.00
cand_007076,57.00
cand_007115,57.00
cand_007172,57.00
cand_007254,57.00
cand_007303,57.00
cand_007315,57.00
cand_007461,57.00
cand_007541,57.00
cand_007565,57.00
cand_007574,57.00
cand_007673,57.00
cand_007685,57.00
cand_007935,57.00
cand_008192,57.00
cand_008263,57.00
cand_008337,57.00
cand_008395,57.00
cand_008471,57.00
cand_008475,57.00
cand_008554,57.00
cand_008563,57.00
cand_008592,57.00
cand_008654,57.00
cand_008877,57.00
cand_008916,57.00
cand_008957,57.00
cand_009045,57.00
cand_009088,57.00
cand_009096,57.00
cand_009349,57.00
cand_009360,57.00
cand_009365,57.00
cand_009370,57.00
cand_009425,57.00
cand_009507,57.00
cand_009528,57.00
cand_009531,57.00
cand_009613,57.00
cand_009618,57.00
cand_009658,57.00
cand_009752,57.00
cand_009755,57.00
cand_009782,57.00
cand_009802,57.00
cand_010111,57.00
cand_010218,57.00
cand_010359,57.00
cand_010416,57.00
cand_010456,57.00
cand_010517,57.00
cand_010566,57.00
cand_010716,57.00
cand_010739,57.00
cand_010808,57.00
cand_010844,57.00
cand_010972,57.00
cand_010988,57.00
cand_011017,57.00
cand_011026,57.00
cand_011060,57.00
cand_011140,57.00
cand_011425,57.00
cand_011435,57.00
cand_011503,57.00
cand_011731,57.00
cand_011814,57.00
cand_012012,57.00
cand_012072,57.00
cand_012073,57.00
cand_012080,57.00
cand_012193,57.00
cand_012248,57.00
cand_012261,57.00
cand_012311,57.00
cand_012422,57.00
cand_012525,57.00
cand_012540,57.00
cand_012773,57.00
cand_012825,57.00
cand_012949,57.00
cand_012996,57.00
cand_013008,57.00
cand_013058,57.00
cand_013091,57.00
