candidate_id,rank,score,reasoning,experience_score,skills_score,jd_alignment_score,semantic_alignment_score,behavioral_score,location_score,anomaly_penalty
cand_088364,3665,0.1788,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0810,0.0000,0.0000,0.0000,0.0000
cand_001981,3666,0.1788,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0530,0.0000,0.0000,0.0000,0.0000
cand_006946,3667,0.1788,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0530,0.0000,0.0000,0.0000,0.0000
cand_018406,3668,0.1788,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0530,0.0000,0.0000,0.0000,0.0000
cand_023438,3669,0.1788,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0530,0.0000,0.0000,0.0000,0.0000
cand_028216,3670,0.1788,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0530,0.0000,0.0000,0.0000,0.0000
cand_039461,3671,0.1788,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0530,0.0000,0.0000,0.0000,0.0000
cand_041030,3672,0.1788,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0530,0.0000,0.0000,0.0000,0.0000
cand_055543,3673,0.1788,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0530,0.0000,0.0000,0.0000,0.0000
cand_066547,3674,0.1788,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0530,0.0000,0.0000,0.0000,0.0000
cand_002505,3675,0.1788,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1640,0.0000,0.0000,0.0000,0.0000
cand_062050,3676,0.1788,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1640,0.0000,0.0000,0.0000,0.0000
cand_064604,3677,0.1788,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1640,0.0000,0.0000,0.0000,0.0000
cand_081795,3678,0.1788,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1640,0.0000,0.0000,0.0000,0.0000
cand_021484,3679,0.1787,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1333,0.1360,0.0000,0.0000,0.0000,0.0000
cand_004341,3680,0.1787,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1080,0.0000,0.0000,0.0000,0.0000
cand_041506,3681,0.1787,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1080,0.0000,0.0000,0.0000,0.0000
cand_051753,3682,0.1787,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1080,0.0000,0.0000,0.0000,0.0000
cand_084198,3683,0.1787,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1080,0.0000,0.0000,0.0000,0.0000
cand_027447,3684,0.1787,Demonstrates moderate experience (0.45). Calibrated score: 0.18.,0.4500,0.2000,0.1080,0.0000,0.0000,0.0000,0.0000
cand_048436,3685,0.1787,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2500,0.1080,0.0000,0.0000,0.0000,0.0000
cand_056499,3686,0.1787,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2500,0.1080,0.0000,0.0000,0.0000,0.0000
cand_079289,3687,0.1787,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2500,0.1080,0.0000,0.0000,0.0000,0.0000
cand_013363,3688,0.1786,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1630,0.0000,0.0000,0.0000,0.0000
cand_024051,3689,0.1786,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1630,0.0000,0.0000,0.0000,0.0000
cand_063838,3690,0.1786,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1630,0.0000,0.0000,0.0000,0.0000
cand_000795,3691,0.1786,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.0833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_037985,3692,0.1786,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.0833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_058537,3693,0.1786,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.0833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_051196,3694,0.1786,Demonstrates moderate experience (0.45). Calibrated score: 0.18.,0.4500,0.2000,0.1070,0.0000,0.0000,0.0000,0.0000
cand_086070,3695,0.1786,Demonstrates moderate experience (0.45). Calibrated score: 0.18.,0.4500,0.2000,0.1070,0.0000,0.0000,0.0000,0.0000
cand_092115,3696,0.1786,Demonstrates moderate experience (0.45). Calibrated score: 0.18.,0.4500,0.2000,0.1070,0.0000,0.0000,0.0000,0.0000
cand_095025,3697,0.1786,Demonstrates moderate experience (0.45). Calibrated score: 0.18.,0.4500,0.2000,0.1070,0.0000,0.0000,0.0000,0.0000
cand_080602,3698,0.1785,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0510,0.0000,0.0000,0.0000,0.0000
cand_046870,3699,0.1785,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1620,0.0000,0.0000,0.0000,0.0000
cand_030682,3700,0.1785,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1620,0.0000,0.0000,0.0000,0.0000
cand_004631,3701,0.1784,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0780,0.0000,0.0000,0.0000,0.0000
cand_018239,3702,0.1783,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1610,0.0000,0.0000,0.0000,0.0000
cand_089806,3703,0.1783,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1610,0.0000,0.0000,0.0000,0.0000
cand_006490,3704,0.1783,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2333,0.1330,0.0000,0.0000,0.0000,0.0000
cand_013446,3705,0.1783,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2333,0.1330,0.0000,0.0000,0.0000,0.0000
cand_084229,3706,0.1783,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2333,0.1330,0.0000,0.0000,0.0000,0.0000
cand_059719,3707,0.1783,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.0833,0.0840,0.0000,0.0000,0.0000,0.0000
cand_066539,3708,0.1783,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.0833,0.0840,0.0000,0.0000,0.0000,0.0000
cand_095411,3709,0.1783,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.0833,0.0840,0.0000,0.0000,0.0000,0.0000
cand_099449,3710,0.1783,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.0833,0.0840,0.0000,0.0000,0.0000,0.0000
cand_039008,3711,0.1783,Demonstrates moderate experience (0.45). Calibrated score: 0.18.,0.4500,0.2000,0.1050,0.0000,0.0000,0.0000,0.0000
cand_020080,3712,0.1783,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2500,0.1050,0.0000,0.0000,0.0000,0.0000
cand_086872,3713,0.1782,Shows moderate overall profile alignment. Calibrated score: 0.18.,0.3393,0.3167,0.0950,0.0000,0.0000,0.0000,0.0000
cand_009677,3714,0.1782,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1000,0.1880,0.0000,0.0000,0.0000,0.0000
cand_058691,3715,0.1782,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1000,0.1880,0.0000,0.0000,0.0000,0.0000
cand_070938,3716,0.1782,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1000,0.1880,0.0000,0.0000,0.0000,0.0000
cand_073364,3717,0.1782,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0490,0.0000,0.0000,0.0000,0.0000
cand_094507,3718,0.1782,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0490,0.0000,0.0000,0.0000,0.0000
cand_099195,3719,0.1782,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1600,0.0000,0.0000,0.0000,0.0000
cand_032659,3720,0.1781,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.0833,0.0830,0.0000,0.0000,0.0000,0.0000
cand_081199,3721,0.1781,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2500,0.1040,0.0000,0.0000,0.0000,0.0000
cand_074809,3722,0.1780,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1000,0.1870,0.0000,0.0000,0.0000,0.0000
cand_082569,3723,0.1780,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1000,0.1870,0.0000,0.0000,0.0000,0.0000
cand_004421,3724,0.1780,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0480,0.0000,0.0000,0.0000,0.0000
cand_011250,3725,0.1780,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0480,0.0000,0.0000,0.0000,0.0000
cand_027878,3726,0.1780,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0480,0.0000,0.0000,0.0000,0.0000
cand_030438,3727,0.1780,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0480,0.0000,0.0000,0.0000,0.0000
cand_032375,3728,0.1780,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0480,0.0000,0.0000,0.0000,0.0000
cand_043735,3729,0.1780,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0480,0.0000,0.0000,0.0000,0.0000
cand_046444,3730,0.1780,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0480,0.0000,0.0000,0.0000,0.0000
cand_047904,3731,0.1780,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0480,0.0000,0.0000,0.0000,0.0000
cand_051131,3732,0.1780,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0480,0.0000,0.0000,0.0000,0.0000
cand_075926,3733,0.1780,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0480,0.0000,0.0000,0.0000,0.0000
cand_092330,3734,0.1780,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0480,0.0000,0.0000,0.0000,0.0000
cand_061887,3735,0.1780,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1590,0.0000,0.0000,0.0000,0.0000
cand_095012,3736,0.1780,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1590,0.0000,0.0000,0.0000,0.0000
cand_074364,3737,0.1780,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.0667,0.1100,0.0000,0.0000,0.0000,0.0000
cand_007782,3738,0.1780,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2333,0.1310,0.0000,0.0000,0.0000,0.0000
cand_011984,3739,0.1780,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2333,0.1310,0.0000,0.0000,0.0000,0.0000
cand_092316,3740,0.1780,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2333,0.1310,0.0000,0.0000,0.0000,0.0000
cand_002970,3741,0.1780,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.0833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_026241,3742,0.1780,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.0833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_058940,3743,0.1780,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.0833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_065061,3744,0.1780,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.0833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_072868,3745,0.1780,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.0833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_017951,3746,0.1779,Demonstrates moderate experience (0.45). Calibrated score: 0.18.,0.4500,0.2000,0.1030,0.0000,0.0000,0.0000,0.0000
cand_032409,3747,0.1779,Demonstrates moderate experience (0.45). Calibrated score: 0.18.,0.4500,0.2000,0.1030,0.0000,0.0000,0.0000,0.0000
cand_072844,3748,0.1779,Demonstrates moderate experience (0.45). Calibrated score: 0.18.,0.4500,0.2000,0.1030,0.0000,0.0000,0.0000,0.0000
cand_094344,3749,0.1779,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1580,0.0000,0.0000,0.0000,0.0000
cand_042260,3750,0.1778,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.0833,0.0810,0.0000,0.0000,0.0000,0.0000
cand_052728,3751,0.1778,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.0833,0.0810,0.0000,0.0000,0.0000,0.0000
cand_003265,3752,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_003323,3753,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_005864,3754,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_007609,3755,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_009073,3756,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_009272,3757,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_012443,3758,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_013641,3759,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_014482,3760,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_014698,3761,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_020699,3762,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_024155,3763,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_025876,3764,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_026033,3765,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_026849,3766,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_030829,3767,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_036390,3768,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_039146,3769,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_040429,3770,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_040617,3771,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_046755,3772,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_051699,3773,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_057649,3774,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_059356,3775,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_061888,3776,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_064154,3777,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_068789,3778,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_071156,3779,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_072431,3780,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_073587,3781,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_076579,3782,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_078515,3783,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_081959,3784,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_083445,3785,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_086179,3786,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_086449,3787,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_090287,3788,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_095495,3789,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_096998,3790,0.1778,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0740,0.0000,0.0000,0.0000,0.0000
cand_012440,3791,0.1777,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1570,0.0000,0.0000,0.0000,0.0000
cand_021255,3792,0.1777,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1570,0.0000,0.0000,0.0000,0.0000
cand_037626,3793,0.1777,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1570,0.0000,0.0000,0.0000,0.0000
cand_052572,3794,0.1777,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1570,0.0000,0.0000,0.0000,0.0000
cand_054967,3795,0.1777,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1570,0.0000,0.0000,0.0000,0.0000
cand_061638,3796,0.1777,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1570,0.0000,0.0000,0.0000,0.0000
cand_069543,3797,0.1777,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1570,0.0000,0.0000,0.0000,0.0000
cand_090155,3798,0.1777,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1570,0.0000,0.0000,0.0000,0.0000
cand_016894,3799,0.1777,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2333,0.1290,0.0000,0.0000,0.0000,0.0000
cand_054105,3800,0.1777,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2333,0.1290,0.0000,0.0000,0.0000,0.0000
cand_063059,3801,0.1777,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2333,0.1290,0.0000,0.0000,0.0000,0.0000
cand_004752,3802,0.1777,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1010,0.0000,0.0000,0.0000,0.0000
cand_005216,3803,0.1777,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1010,0.0000,0.0000,0.0000,0.0000
cand_050572,3804,0.1777,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1010,0.0000,0.0000,0.0000,0.0000
cand_059922,3805,0.1777,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1010,0.0000,0.0000,0.0000,0.0000
cand_059976,3806,0.1777,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1010,0.0000,0.0000,0.0000,0.0000
cand_090099,3807,0.1777,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1010,0.0000,0.0000,0.0000,0.0000
cand_044953,3808,0.1776,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0730,0.0000,0.0000,0.0000,0.0000
cand_061777,3809,0.1776,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0730,0.0000,0.0000,0.0000,0.0000
cand_093688,3810,0.1776,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0730,0.0000,0.0000,0.0000,0.0000
cand_052388,3811,0.1775,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.0667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_053430,3812,0.1775,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.0667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_074728,3813,0.1775,Demonstrates moderate experience (0.45). Calibrated score: 0.18.,0.4500,0.2000,0.1000,0.0000,0.0000,0.0000,0.0000
cand_090348,3814,0.1775,Demonstrates moderate experience (0.45). Calibrated score: 0.18.,0.4500,0.2000,0.1000,0.0000,0.0000,0.0000,0.0000
cand_013821,3815,0.1775,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2500,0.1000,0.0000,0.0000,0.0000,0.0000
cand_037468,3816,0.1775,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2500,0.1000,0.0000,0.0000,0.0000,0.0000
cand_068922,3817,0.1775,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2500,0.1000,0.0000,0.0000,0.0000,0.0000
cand_004508,3818,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_006251,3819,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_013403,3820,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_016817,3821,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_019678,3822,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_023489,3823,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_024233,3824,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_027515,3825,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_028053,3826,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_029191,3827,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_031613,3828,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_039065,3829,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_039274,3830,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_040078,3831,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_040467,3832,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_053575,3833,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_059599,3834,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_061807,3835,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_068731,3836,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_079340,3837,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_081506,3838,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_093790,3839,0.1775,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.0720,0.0000,0.0000,0.0000,0.0000
cand_092896,3840,0.1774,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1000,0.1830,0.0000,0.0000,0.0000,0.0000
cand_009370,3841,0.1774,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1550,0.0000,0.0000,0.0000,0.0000
cand_040616,3842,0.1774,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1550,0.0000,0.0000,0.0000,0.0000
